epsilon,counts,five_percent_quantile_ranks,min_ranks,median_ranks,ninetyfive_percent_quantile_ranks,max_ranks,min_score_per_turn,five_percent_quantile_score_per_turn,mean_score_per_turn,ninetyfive_percent_quantile_score_per_turn,max_score_per_turn,min_number_of_wins,five_percent_quantile_number_of_wins,median_number_of_wins,ninetyfive_percent_quantile_number_of_wins,max_number_of_wins,min_cooperation_rate,five_percent_quantile_cooperation_rate,mean_cooperation_rate,ninetyfive_percent_quantile_cooperation_rate,max_cooperation_rate
0.004641588833612777,3,1.2000000000000002,1,3.0,4.800000000000001,5,2.4702336769579967,2.480580864048095,2.550483358948286,2.6041303216109926,2.6075108520278834,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7212260082898322,0.8473110110080366,0.9833142151789833,1.0
0.004328761281083057,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.004037017258596553,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0037649358067924675,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.003511191734215131,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0032745491628777285,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0030538555088334154,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.002848035868435802,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0026560877829466868,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0024770763559917087,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.002310129700083158,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.002154434690031882,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.002009233002565046,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.001873817422860383,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.001747528400007683,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0016297508346206436,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0015199110829529332,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0014174741629268048,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0013219411484660286,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0012328467394420659,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0011497569953977356,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0010722672220103231,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.001,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0009326033468832199,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0008697490026177834,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0008111308307896872,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.000756463327554629,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0007054802310718645,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0006579332246575682,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.000613590727341317,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0005722367659350214,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0005336699231206307,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0004977023564332109,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.00046415888336127773,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0004328761281083057,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0004037017258596554,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.00037649358067924675,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0003511191734215131,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.00032745491628777284,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0003053855508833416,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.0002848035868435802,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
0.00026560877829466864,2,3.0999999999999996,3,4.0,4.9,5,2.4702336769579967,2.475407270503046,2.5219696124084874,2.568531954313929,2.573705547858978,0.0,0.0,0.0,0.0,0.0,0.7087908812342765,0.7233513371725626,0.8543954406171382,0.9854395440617139,1.0
